location,date,Alpha,Beta,Delta,Gamma,others
Mauritius,2021-05-31,0.0,0.0,0.0,0.0,1.0
Mauritius,2021-06-14,0.0,0.0,0.15384615384615385,0.0,0.8461538461538461
Mauritius,2021-06-28,0.0,0.05555555555555555,0.6111111111111112,0.0,0.3333333333333333
Mauritius,2021-07-12,0.0,0.0,0.08695652173913043,0.0,0.9130434782608695
Mauritius,2021-07-26,0.0,0.0,0.09523809523809523,0.0,0.9047619047619048
Mauritius,2021-08-09,0.0,0.0,0.0,0.0,1.0
Mexico,2021-04-05,0.032640949554896145,0.0009891196834817012,0.0009891196834817012,0.016815034619188922,0.18991097922848665
Mexico,2021-04-19,0.0728424386381631,0.003167062549485352,0.0,0.026920031670625493,0.0934283452098179
Mexico,2021-05-03,0.1223021582733813,0.0057553956834532375,0.0007194244604316547,0.06258992805755395,0.12733812949640289
Mexico,2021-05-17,0.1699181875393329,0.003775959723096287,0.01825047199496539,0.12020138451856513,0.16110761485210826
Mexico,2021-05-31,0.20475638051044084,0.0,0.03654292343387471,0.24013921113689096,0.16241299303944315
Mexico,2021-06-14,0.1935193519351935,0.0,0.10441044104410441,0.38208820882088207,0.126012601260126
Mexico,2021-06-28,0.1254632080465855,0.0,0.32292218104817366,0.27686606670195874,0.10164107993647432
Mexico,2021-07-12,0.04431871758604432,0.0,0.6492220650636492,0.13767090994813766,0.06647807637906648
Mexico,2021-07-26,0.018419975440032748,0.0,0.8268522308636922,0.06876790830945559,0.04011461318051576
Mexico,2021-08-09,0.005952380952380952,0.0,0.8125,0.034722222222222224,0.12433862433862433
Moldova,2021-04-05,1.0,0.0,0.0,0.0,0.0
Moldova,2021-04-19,1.0,0.0,0.0,0.0,0.0
Moldova,2021-05-03,1.0,0.0,0.0,0.0,0.0
Moldova,2021-05-17,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333
Moldova,2021-05-31,1.0,0.0,0.0,0.0,0.0
Moldova,2021-06-28,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
Moldova,2021-07-12,0.0,0.0,1.0,0.0,0.0
Monaco,2021-04-19,1.0,0.0,0.0,0.0,0.0
Monaco,2021-05-31,0.0,0.0,1.0,0.0,0.0
Monaco,2021-06-14,0.0,0.0,1.0,0.0,0.0
Monaco,2021-06-28,0.0,0.0,1.0,0.0,0.0
Monaco,2021-07-12,0.0,0.0,1.0,0.0,0.0
Monaco,2021-07-26,0.0,0.0,1.0,0.0,0.0
Monaco,2021-08-09,0.0,0.0,1.0,0.0,0.0
Mongolia,2021-04-19,1.0,0.0,0.0,0.0,0.0
Mongolia,2021-05-17,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
Mongolia,2021-06-28,0.875,0.0,0.0625,0.0,0.0625
Mongolia,2021-07-12,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0
Mongolia,2021-07-26,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0
Mongolia,2021-08-09,0.5961538461538461,0.0,0.40384615384615385,0.0,0.0
Montenegro,2021-06-14,1.0,0.0,0.0,0.0,0.0
Montenegro,2021-06-28,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0
Montenegro,2021-07-12,0.5,0.0,0.5,0.0,0.0
Montenegro,2021-07-26,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0
Montenegro,2021-08-09,0.041666666666666664,0.0,0.9166666666666666,0.041666666666666664,0.0
Morocco,2021-04-05,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222
Morocco,2021-04-19,0.95,0.0,0.0,0.0,0.05
Morocco,2021-05-03,0.6,0.0,0.2,0.0,0.0
Morocco,2021-05-31,1.0,0.0,0.0,0.0,0.0
Morocco,2021-06-14,1.0,0.0,0.0,0.0,0.0
Morocco,2021-06-28,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285
Morocco,2021-07-12,0.1111111111111111,0.0,0.5555555555555556,0.0,0.1111111111111111
Morocco,2021-07-26,0.2903225806451613,0.0,0.7096774193548387,0.0,0.0
Mozambique,2021-04-05,0.0,1.0,0.0,0.0,0.0
Mozambique,2021-04-19,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111
Mozambique,2021-05-03,0.05,0.85,0.0,0.0,0.1
Mozambique,2021-05-17,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222
Mozambique,2021-05-31,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Mozambique,2021-06-14,0.0,0.625,0.375,0.0,0.0
Mozambique,2021-06-28,0.0,0.02631578947368421,0.9649122807017544,0.0,0.008771929824561403
Mozambique,2021-07-12,0.0,0.0,1.0,0.0,0.0
Mozambique,2021-07-26,0.0,0.0,1.0,0.0,0.0
Mozambique,2021-08-09,0.0,0.0,1.0,0.0,0.0
Nepal,2021-04-19,0.25,0.0,0.75,0.0,0.0
Nepal,2021-05-03,0.0,0.0,0.9411764705882353,0.0,0.0
Nepal,2021-05-17,0.0,0.0,0.9666666666666667,0.0,0.0
Nepal,2021-05-31,0.0,0.0,1.0,0.0,0.0
Nepal,2021-06-14,0.02564102564102564,0.0,0.9743589743589743,0.0,0.0
Nepal,2021-06-28,0.0,0.0,1.0,0.0,0.0
Nepal,2021-07-12,0.0,0.0,1.0,0.0,0.0
Nepal,2021-07-26,0.0,0.0,1.0,0.0,0.0
Nepal,2021-08-09,0.0,0.0,1.0,0.0,0.0
Netherlands,2021-04-05,0.9222797927461139,0.030829015544041452,0.0,0.021761658031088083,0.005699481865284974
Netherlands,2021-04-19,0.9444752915047196,0.018600777345918935,0.00694058856191005,0.01776790671848973,0.002220988339811216
Netherlands,2021-05-03,0.9476359938993391,0.011184544992374174,0.00864260294865277,0.021352313167259787,0.0035587188612099642
Netherlands,2021-05-17,0.9544412607449857,0.006303724928366762,0.011174785100286532,0.02177650429799427,0.0020057306590257878
Netherlands,2021-05-31,0.9349949477938699,0.0020208824520040417,0.030313236780060628,0.023576961940047155,0.005052206130010104
Netherlands,2021-06-14,0.85426944971537,0.0003795066413662239,0.10853889943074004,0.0174573055028463,0.01062618595825427
Netherlands,2021-06-28,0.5979872881355932,0.0015889830508474577,0.3649364406779661,0.010063559322033898,0.010063559322033898
Netherlands,2021-07-12,0.16996929946971812,0.00027909572983533354,0.8160759140385152,0.0016745743790120011,0.0066982975160480044
Netherlands,2021-07-26,0.04107327141382869,0.0,0.9570691434468525,0.0014447884416924665,0.000412796697626419
Netherlands,2021-08-09,0.009418642416368951,0.0,0.9879831113998051,0.000974342318934719,0.0006495615459564793
New Zealand,2021-04-05,0.6896551724137931,0.10344827586206896,0.10344827586206896,0.0,0.06896551724137931
New Zealand,2021-04-19,0.6538461538461539,0.0,0.23076923076923078,0.038461538461538464,0.0
New Zealand,2021-05-03,0.8421052631578947,0.05263157894736842,0.0,0.0,0.10526315789473684
New Zealand,2021-05-17,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857
New Zealand,2021-05-31,0.125,0.25,0.5,0.0,0.125
New Zealand,2021-06-14,0.21428571428571427,0.0,0.6428571428571429,0.07142857142857142,0.07142857142857142
New Zealand,2021-06-28,0.0625,0.25,0.6875,0.0,0.0
New Zealand,2021-07-12,0.16666666666666666,0.0,0.75,0.0,0.08333333333333333
New Zealand,2021-07-26,0.0,0.0,1.0,0.0,0.0
New Zealand,2021-08-09,0.0,0.0,1.0,0.0,0.0
Nigeria,2021-04-05,0.0,0.0,0.1111111111111111,0.0,0.3888888888888889
Nigeria,2021-04-19,0.0,0.0,0.0,0.0,0.42857142857142855
Nigeria,2021-05-03,0.043478260869565216,0.0,0.30434782608695654,0.0,0.4782608695652174
Nigeria,2021-05-17,0.0,0.0,0.125,0.0,0.625
Nigeria,2021-05-31,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333
Nigeria,2021-06-14,0.0,0.0,1.0,0.0,0.0
Nigeria,2021-06-28,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
Nigeria,2021-07-12,0.0,0.0,0.813953488372093,0.0,0.16279069767441862
Nigeria,2021-07-26,0.0,0.0,0.9680851063829787,0.0,0.031914893617021274
Nigeria,2021-08-09,0.010040160642570281,0.004016064257028112,0.9136546184738956,0.0,0.060240963855421686
North Macedonia,2021-04-05,0.9722222222222222,0.0,0.0,0.0,0.027777777777777776
North Macedonia,2021-04-19,0.9805825242718447,0.0,0.0,0.0,0.019417475728155338
North Macedonia,2021-05-03,0.9333333333333333,0.0,0.0,0.0,0.0
North Macedonia,2021-05-17,1.0,0.0,0.0,0.0,0.0
North Macedonia,2021-05-31,1.0,0.0,0.0,0.0,0.0
North Macedonia,2021-06-14,1.0,0.0,0.0,0.0,0.0
North Macedonia,2021-06-28,0.75,0.0,0.25,0.0,0.0
North Macedonia,2021-07-12,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0
North Macedonia,2021-07-26,0.18181818181818182,0.0,0.8181818181818182,0.0,0.0
North Macedonia,2021-08-09,0.0,0.0,1.0,0.0,0.0
Norway,2021-04-05,0.9254518072289156,0.039909638554216864,0.0,0.0007530120481927711,0.016566265060240965
Norway,2021-04-19,0.9615592853275582,0.018949648077964266,0.0005414185165132648,0.0005414185165132648,0.01136978884677856
Norway,2021-05-03,0.9764207980652962,0.0048367593712212815,0.003022974607013301,0.0,0.009068923821039904
Norway,2021-05-17,0.9662493195427327,0.00326619488296135,0.02231899836690256,0.0,0.007076755579749592
Norway,2021-05-31,0.9569513055751588,0.0014114326040931546,0.035285815102328866,0.0,0.006351446718419196
Norway,2021-06-14,0.9109347442680776,0.0008818342151675485,0.08112874779541446,0.001763668430335097,0.005291005291005291
Norway,2021-06-28,0.7835550181378477,0.0012091898428053204,0.20435308343409916,0.0012091898428053204,0.009673518742442563
Norway,2021-07-12,0.42214532871972316,0.0011534025374855825,0.5674740484429066,0.0011534025374855825,0.006920415224913495
Norway,2021-07-26,0.13228699551569506,0.002242152466367713,0.852017937219731,0.002242152466367713,0.002242152466367713
Norway,2021-08-09,0.05454545454545454,0.0,0.9446969696969697,0.0007575757575757576,0.0
Oman,2021-04-05,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182
Oman,2021-04-19,0.6666666666666666,0.05555555555555555,0.2222222222222222,0.0,0.05555555555555555
Oman,2021-05-03,0.8490566037735849,0.03773584905660377,0.09433962264150944,0.0,0.0
Oman,2021-05-17,0.5714285714285714,0.0,0.3333333333333333,0.0,0.047619047619047616
Oman,2021-05-31,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666
Oman,2021-06-14,0.27906976744186046,0.0,0.7209302325581395,0.0,0.0
Oman,2021-06-28,0.11267605633802817,0.0,0.8873239436619719,0.0,0.0
Oman,2021-07-12,0.7142857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285
Pakistan,2021-04-05,1.0,0.0,0.0,0.0,0.0
Pakistan,2021-04-19,0.9492753623188406,0.021739130434782608,0.007246376811594203,0.0,0.021739130434782608
Pakistan,2021-05-03,0.8867924528301887,0.07547169811320754,0.0,0.0,0.03773584905660377
Pakistan,2021-05-17,0.5,0.43333333333333335,0.03333333333333333,0.0,0.03333333333333333
Pakistan,2021-05-31,0.5125,0.25,0.175,0.0125,0.05
Pakistan,2021-06-14,0.6051282051282051,0.15384615384615385,0.2153846153846154,0.0,0.02564102564102564
Pakistan,2021-06-28,0.6666666666666666,0.16666666666666666,0.14814814814814814,0.0,0.0
Pakistan,2021-07-12,0.288135593220339,0.11864406779661017,0.5932203389830508,0.0,0.0
Pakistan,2021-07-26,0.1044776119402985,0.04477611940298507,0.8507462686567164,0.0,0.0
Pakistan,2021-08-09,0.008264462809917356,0.0,0.9917355371900827,0.0,0.0
Papua New Guinea,2021-04-05,0.0,0.0,0.0,0.0,0.9983277591973244
Papua New Guinea,2021-04-19,0.0,0.0,0.0,0.0,1.0
Papua New Guinea,2021-05-03,0.0,0.0,0.0,0.0,1.0
Papua New Guinea,2021-05-17,0.0,0.0,0.0,0.0,1.0
Papua New Guinea,2021-05-31,0.0,0.0,0.0,0.0,1.0
Papua New Guinea,2021-06-14,0.0,0.0,0.0,0.0,1.0
Papua New Guinea,2021-06-28,0.0,0.0,0.0,0.0,1.0
Papua New Guinea,2021-07-12,0.0,0.0,0.5625,0.0,0.4375
Papua New Guinea,2021-07-26,0.0,0.0,0.3684210526315789,0.0,0.631578947368421
Papua New Guinea,2021-08-09,0.0,0.0,0.8421052631578947,0.0,0.15789473684210525
Paraguay,2021-04-05,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
Paraguay,2021-04-19,0.06451612903225806,0.0,0.03225806451612903,0.6774193548387096,0.22580645161290322
Paraguay,2021-05-03,0.0,0.0,0.0,0.9,0.1
Paraguay,2021-05-17,0.038461538461538464,0.0,0.0,0.9615384615384616,0.0
Paraguay,2021-05-31,0.0,0.0,0.0,1.0,0.0
Paraguay,2021-06-14,0.0,0.0,0.0,1.0,0.0
Paraguay,2021-06-28,0.0,0.0,0.0,1.0,0.0
Paraguay,2021-07-12,0.0,0.0,0.1864406779661017,0.711864406779661,0.1016949152542373
Paraguay,2021-07-26,0.04,0.0,0.32,0.4,0.24
Paraguay,2021-08-09,0.0,0.0,0.71875,0.265625,0.015625
Peru,2021-04-05,0.03684210526315789,0.0,0.0,0.14210526315789473,0.13157894736842105
Peru,2021-04-19,0.017208413001912046,0.0,0.0,0.16443594646271512,0.05353728489483748
Peru,2021-05-03,0.0,0.0,0.0,0.14330218068535824,0.028037383177570093
Peru,2021-05-17,0.006153846153846154,0.0,0.009230769230769232,0.17846153846153845,0.024615384615384615
Peru,2021-05-31,0.0,0.0,0.0,0.23943661971830985,0.017605633802816902
Peru,2021-06-14,0.0,0.0,0.0037359900373599006,0.19676214196762143,0.012453300124533
Peru,2021-06-28,0.0,0.0,0.020161290322580645,0.21975806451612903,0.024193548387096774
Peru,2021-07-12,0.0,0.0,0.019271948608137045,0.3169164882226981,0.019271948608137045
Peru,2021-07-26,0.0,0.0,0.08703071672354949,0.32593856655290104,0.0034129692832764505
Peru,2021-08-09,0.0,0.0,0.19723865877712032,0.3530571992110454,0.007889546351084813
Philippines,2021-04-05,0.3661417322834646,0.5413385826771654,0.0,0.0,0.08759842519685039
Philippines,2021-04-19,0.3756476683937824,0.4896373056994819,0.010362694300518135,0.0,0.12176165803108809
Philippines,2021-05-03,0.41624365482233505,0.4796954314720812,0.007614213197969543,0.0,0.09644670050761421
Philippines,2021-05-17,0.43731778425655976,0.4868804664723032,0.03206997084548105,0.0,0.043731778425655975
Philippines,2021-05-31,0.45317220543806647,0.5105740181268882,0.006042296072507553,0.0,0.030211480362537766
Philippines,2021-06-14,0.45217391304347826,0.4973913043478261,0.0034782608695652175,0.0017391304347826088,0.043478260869565216
Philippines,2021-06-28,0.41866028708133973,0.4892344497607656,0.04784688995215311,0.0,0.04425837320574163
Philippines,2021-07-12,0.2595936794582393,0.3792325056433409,0.28442437923250563,0.0,0.07674943566591422
Philippines,2021-07-26,0.21903052064631956,0.22800718132854578,0.48473967684021546,0.0,0.06822262118491922
Philippines,2021-08-09,0.09857142857142857,0.08214285714285714,0.775,0.0,0.04428571428571428
Poland,2021-04-05,0.9722684414864116,0.0033277870216306157,0.0,0.0,0.014975041597337771
Poland,2021-04-19,0.985981308411215,0.0014378145219266715,0.0,0.002156721782890007,0.007548526240115025
Poland,2021-05-03,0.9855842185128983,0.0034142640364188165,0.006069802731411229,0.0011380880121396055,0.0030349013657056147
Poland,2021-05-17,0.9750778816199377,0.0035046728971962616,0.01674454828660436,0.0,0.003894080996884735
Poland,2021-05-31,0.968039336201598,0.0006146281499692685,0.022741241548862937,0.0043023970497848806,0.0018438844499078057
Poland,2021-06-14,0.92914653784219,0.004830917874396135,0.04186795491143317,0.00644122383252818,0.011272141706924315
Poland,2021-06-28,0.7333333333333333,0.0,0.20666666666666667,0.013333333333333334,0.04
Poland,2021-07-12,0.3387096774193548,0.010752688172043012,0.6021505376344086,0.010752688172043012,0.03763440860215054
Poland,2021-07-26,0.0823045267489712,0.0,0.8724279835390947,0.00411522633744856,0.012345679012345678
Poland,2021-08-09,0.021021021021021023,0.0,0.93993993993994,0.003003003003003003,0.03003003003003003
Portugal,2021-04-05,0.7714285714285715,0.1,0.0,0.1,0.014285714285714285
Portugal,2021-04-19,0.9104665825977302,0.013871374527112233,0.0006305170239596469,0.040983606557377046,0.014501891551071878
Portugal,2021-05-03,0.6428571428571429,0.07142857142857142,0.04081632653061224,0.1326530612244898,0.09183673469387756
Portugal,2021-05-17,0.8397737983034873,0.020735155513666354,0.05937794533459001,0.0235626767200754,0.029217719132893498
Portugal,2021-05-31,0.21818181818181817,0.00909090909090909,0.7,0.06363636363636363,0.00909090909090909
Portugal,2021-06-14,0.4170008019246191,0.0016038492381716118,0.5380914194065758,0.019246190858059342,0.007217321571772253
Portugal,2021-06-28,0.14444444444444443,0.003418803418803419,0.8333333333333334,0.010256410256410256,0.0017094017094017094
Portugal,2021-07-12,0.060954063604240286,0.0,0.9328621908127208,0.00265017667844523,0.0008833922261484099
Portugal,2021-07-26,0.0096,0.0008,0.9848,0.0024,0.0016
Portugal,2021-08-09,0.005235602094240838,0.0,0.9916230366492147,0.0020942408376963353,0.0
Qatar,2021-04-05,0.22535211267605634,0.7464788732394366,0.0,0.0,0.028169014084507043
Qatar,2021-04-19,0.09243697478991597,0.8151260504201681,0.03361344537815126,0.0,0.03361344537815126
Qatar,2021-05-03,0.09428571428571429,0.6085714285714285,0.1742857142857143,0.0,0.11428571428571428
Qatar,2021-05-17,0.10256410256410256,0.4358974358974359,0.2717948717948718,0.0,0.18974358974358974
Qatar,2021-05-31,0.1794871794871795,0.24358974358974358,0.3974358974358974,0.0,0.1794871794871795
Qatar,2021-06-14,0.08620689655172414,0.1724137931034483,0.7413793103448276,0.0,0.0
Qatar,2021-08-09,0.0,0.0,1.0,0.0,0.0
